issue_url,format,repo,created_at,title,llm_category
https://api.github.com/repos/spdx/spdx-spec/issues/285,spdx,spdx/spdx-spec,2020-04-27 18:46:02+00:00,Rendering issues,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/310,spdx,spdx/spdx-spec,2020-04-30 19:52:58+00:00,Update diagram and RDF OWL HTML file with updated OWL document,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/316,spdx,spdx/spdx-spec,2020-05-05 17:14:05+00:00,v2 Site Obsolete,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/317,spdx,spdx/spdx-spec,2020-05-05 17:22:37+00:00,Add examples for YAML and JSON,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/318,spdx,spdx/spdx-spec,2020-05-05 17:26:06+00:00,Publish site for v2.1,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/348,spdx,spdx/spdx-spec,2020-05-19 12:06:10+00:00,First fields for sections in tag:value format,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/405,spdx,spdx/spdx-spec,2020-06-09 20:07:43+00:00,Broken links in CHANGELOG.md,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/414,spdx,spdx/spdx-spec,2020-06-11 22:02:04+00:00,Inconsistency between tag/value and model for PackageVerificationCode Excluded Files,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/442,spdx,spdx/spdx-spec,2020-06-23 22:24:32+00:00,Update version number for the class diagram in section in Annex C,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/448,spdx,spdx/spdx-spec,2020-07-02 15:55:36+00:00,Inconsistency in capitalization of SPDX Document,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/456,spdx,spdx/spdx-spec,2020-07-07 16:40:19+00:00,license expressions grammar,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/459,spdx,spdx/spdx-spec,2020-07-10 16:16:14+00:00,Update OWL document with 2.2.1 changes,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/463,spdx,spdx/spdx-spec,2020-07-24 19:13:36+00:00,Problem with name (attributionText) and its format,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/466,spdx,spdx/spdx-spec,2020-07-31 19:38:41+00:00,Create v2.2/ directory for https://spdx.github.io/spdx-spec/,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/473,spdx,spdx/spdx-spec,2020-09-17 21:21:38+00:00,Add PURL and CPE into the SPDX examples file,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/479,spdx,spdx/spdx-spec,2020-09-28 17:47:57+00:00,How to list multiple WITH exceptions,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/487,spdx,spdx/spdx-spec,2020-11-06 07:35:57+00:00,hasFiles fields in examples ,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/490,spdx,spdx/spdx-spec,2020-12-03 16:41:03+00:00,update contributing to reference - DCO (signed off by),Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/498,spdx,spdx/spdx-spec,2021-03-14 23:41:28+00:00,Inconsistency in the date format example and specification,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/500,spdx,spdx/spdx-spec,2021-03-18 12:11:47+00:00,Checksum Definition,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/506,spdx,spdx/spdx-spec,2021-04-12 10:23:04+00:00,Other licensing information detected in JSON example is not spec compliant,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/514,spdx,spdx/spdx-spec,2021-05-27 14:28:07+00:00,Typo in example in clause 10.2.3,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/515,spdx,spdx/spdx-spec,2021-05-27 14:38:53+00:00,Example in clause 10.2.3 should be the same in Tag and RDF,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/518,spdx,spdx/spdx-spec,2021-06-20 16:34:25+00:00,Apparent error in sample JSON file for Other License fields,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/522,spdx,spdx/spdx-spec,2021-07-04 13:25:42+00:00,"Tag-value example appears to have typo for ""excludes"" in Package Verification Code",Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/523,spdx,spdx/spdx-spec,2021-07-06 21:48:41+00:00,Snippet range internal consistency,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/533,spdx,spdx/spdx-spec,2021-08-20 16:25:51+00:00,JSON schema/example has describesPackages/documentDescribes property that has no equivalent in the spec,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/542,spdx,spdx/spdx-spec,2021-09-03 20:03:27+00:00,CC0 is not a license,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/568,spdx,spdx/spdx-spec,2021-09-15 15:18:44+00:00,Relationship clarification between Package and File,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/577,spdx,spdx/spdx-spec,2021-09-24 00:34:46+00:00,Expected media type for spdx json/xml documents ,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/580,spdx,spdx/spdx-spec,2021-09-29 13:23:19+00:00,Use tabbed code blocks to make the spec easier to read,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/585,spdx,spdx/spdx-spec,2021-10-26 16:50:56+00:00,clarify PackageName field,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/587,spdx,spdx/spdx-spec,2021-10-29 15:12:19+00:00,Relationship for the root component,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/604,spdx,spdx/spdx-spec,2021-11-11 11:04:31+00:00,a hyphen is missing,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/610,spdx,spdx/spdx-spec,2021-12-15 23:12:54+00:00,How to handle symlinks in SPDX documents?,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/615,spdx,spdx/spdx-spec,2022-01-06 18:46:35+00:00,SPDX XML doesn't reference a schema,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/623,spdx,spdx/spdx-spec,2022-02-17 14:49:24+00:00,"Question on the ""File checksum"" intent",Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/628,spdx,spdx/spdx-spec,2022-02-21 12:49:52+00:00,Proposed language to broaden Package semantics to accommodate classification concept in V 2.3 re: Issue 621,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/632,spdx,spdx/spdx-spec,2022-03-09 12:30:11+00:00,"Contradiction in 6.7, 6.10",Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/641,spdx,spdx/spdx-spec,2022-03-15 21:33:54+00:00,Proposed Usage Language; soliticiting input on the proposed direction,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/646,spdx,spdx/spdx-spec,2022-03-23 11:47:56+00:00,How to identify a SPDX component from external?,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/647,spdx,spdx/spdx-spec,2022-03-24 15:22:49+00:00,https as Best Practice,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/651,spdx,spdx/spdx-spec,2022-03-31 01:29:01+00:00,Ambiguity for Snippet location in tag-value documents,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/664,spdx,spdx/spdx-spec,2022-04-26 07:19:34+00:00,Potential issues with ABNF description,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/668,spdx,spdx/spdx-spec,2022-05-02 17:33:02+00:00,Resolve differences between top level composition doc and package information section,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/680,spdx,spdx/spdx-spec,2022-05-16 21:50:24+00:00,Point https://spdx.github.io/spdx-spec/ to pick up 2.2.2 (currently 2.2.1),Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/683,spdx,spdx/spdx-spec,2022-05-17 14:06:19+00:00,Annotator syntax inconsistency,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/704,spdx,spdx/spdx-spec,2022-06-01 23:33:20+00:00,Question: v2.2.2 spec `DESCRIBES` relationship vs `documentDescribes` field in samples,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/705,spdx,spdx/spdx-spec,2022-06-03 02:07:14+00:00,https://spdx.github.io/spdx-spec/v2-draft/ should point to the v2.3 spec,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/712,spdx,spdx/spdx-spec,2022-06-13 17:26:13+00:00,Inconsistency in the syntax of comments in tag-value format,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/714,spdx,spdx/spdx-spec,2022-06-13 20:51:03+00:00,Combine Package external reference and external reference comment,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/72,spdx,spdx/spdx-spec,2018-01-21 16:19:42+00:00,Fix inconsitent camel-casing for FilesAnalyzed,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/725,spdx,spdx/spdx-spec,2022-06-20 13:15:30+00:00,Clause 6.5.3 example: unclear how to calculate UUID for DocumentNamespace,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/730,spdx,spdx/spdx-spec,2022-06-24 23:56:35+00:00,Checksum Documentation Inconsistency,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/738,spdx,spdx/spdx-spec,2022-07-06 20:34:34+00:00,Update the differences section for version 2.3,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/745,spdx,spdx/spdx-spec,2022-07-17 17:26:54+00:00,Ontology: mismatch in individuals lists,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/75,spdx,spdx/spdx-spec,2018-01-28 16:06:35+00:00,Typo: 2.1 - Incorrect URI in fileType RDF example in Section 4.3.6,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/750,spdx,spdx/spdx-spec,2022-07-20 14:31:07+00:00,Meta Issue - SPDX 2.3 release candidate,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/781,spdx,spdx/spdx-spec,2022-08-12 23:36:14+00:00,File `licenseInfoInFile` typos in 2.3 json Examples,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/785,spdx,spdx/spdx-spec,2022-08-15 16:11:41+00:00,`licenseTextHtml` in 2.2 spec,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/786,spdx,spdx/spdx-spec,2022-08-19 15:27:58+00:00,Three questions about Relationships in SPDX,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/788,spdx,spdx/spdx-spec,2022-09-08 11:09:13+00:00,An example of using relationshipType_dependencyOf in RDF format,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/794,spdx,spdx/spdx-spec,2022-10-06 19:58:07+00:00,Discrepancy in JSON schema Primary Package Purpose,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/798,spdx,spdx/spdx-spec,2022-10-08 19:35:30+00:00,Discrepancy between docs and json schema on PACKAGE_MANAGER vs. PACKAGE-MANAGER,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/799,spdx,spdx/spdx-spec,2022-10-13 11:24:11+00:00,"Erroneous referenceType in xml, rdf.xml and yaml examples",Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/80,spdx,spdx/spdx-spec,2018-04-04 12:20:25+00:00,Tag-value format definition (including continuation lines),Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/802,spdx,spdx/spdx-spec,2022-10-28 14:54:04+00:00,Package verification code and all licenses information from fields should not be marked as required.,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/803,spdx,spdx/spdx-spec,2022-10-28 19:30:39+00:00,SPDX Spec URL points to 2.2.2 spec - should be 2.3,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/805,spdx,spdx/spdx-spec,2022-11-07 21:35:49+00:00,JSON schema question: `hasFiles`,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/808,spdx,spdx/spdx-spec,2022-11-13 20:18:56+00:00,Is there a reason for this redundancy in the example files?,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/809,spdx,spdx/spdx-spec,2022-11-13 20:22:34+00:00,A typing question regarding LicenseInfoInFile,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/810,spdx,spdx/spdx-spec,2022-11-14 15:44:41+00:00,Add link to annotations in deprecated reviews section,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/811,spdx,spdx/spdx-spec,2022-11-15 12:22:36+00:00,How to handle files that are contained in multiple packages in tv format?,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/812,spdx,spdx/spdx-spec,2022-11-16 08:26:46+00:00,Cardinality on external document references is wrong,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/813,spdx,spdx/spdx-spec,2022-11-16 19:14:11+00:00,What is the right string value for the package purpose OPERATING-SYSTEM in json?,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/816,spdx,spdx/spdx-spec,2022-11-29 09:57:53+00:00,What is the correct way to specify the ID of the externalDocumentRef in RDF?,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/817,spdx,spdx/spdx-spec,2022-11-29 10:42:35+00:00,v2.2 examples have cyclic CONTAINS relationships,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/818,spdx,spdx/spdx-spec,2022-11-30 01:36:09+00:00,Problem of cardinality in some of fields,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/823,spdx,spdx/spdx-spec,2022-12-05 15:15:52+00:00,Multiple LicenseCrossReference in one line in tag/value example,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/824,spdx,spdx/spdx-spec,2022-12-06 12:45:36+00:00,Empty brackets for creators without email?,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/827,spdx,spdx/spdx-spec,2022-12-28 11:24:38+00:00,How to deal with deprecated FileDependencies?,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/83,spdx,spdx/spdx-spec,2018-05-01 18:16:17+00:00,Clarify major vs. minor spec version bumps,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/830,spdx,spdx/spdx-spec,2023-01-16 17:49:40+00:00,Clarification about PackageDownloadLocation,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/835,spdx,spdx/spdx-spec,2023-01-30 13:48:42+00:00,Mandatory properties of ExtractedLicensingInfo,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/840,spdx,spdx/spdx-spec,2023-03-01 09:42:42+00:00,Invalid TagExample 2.3: List of cross references separated with comma ,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/843,spdx,spdx/spdx-spec,2023-03-26 07:37:19+00:00,Swapped words in D.4.5,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/844,spdx,spdx/spdx-spec,2023-03-29 13:17:34+00:00,Mandatory DESCRIBES relationship,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/845,spdx,spdx/spdx-spec,2023-03-30 05:51:28+00:00,How can I describe the modified open source in SPDX?,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/846,spdx,spdx/spdx-spec,2023-04-06 08:52:13+00:00,Can I use NOASSERTION in case of the NTIA SBOM minimum elements?,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/847,spdx,spdx/spdx-spec,2023-04-11 12:47:40+00:00,"First fields for sections in tag:value format, again",Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/848,spdx,spdx/spdx-spec,2023-04-15 03:22:15+00:00,FileName: question about expected behavior,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/849,spdx,spdx/spdx-spec,2023-04-18 16:22:15+00:00,Annex K only has JSON example,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/853,spdx,spdx/spdx-spec,2023-05-31 11:26:56+00:00,Invalid references in matching guidelines,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/854,spdx,spdx/spdx-spec,2023-06-16 09:19:49+00:00,Using SPDX short-form identifiers in JSON file,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/855,spdx,spdx/spdx-spec,2023-06-30 06:42:59+00:00,How should a blank / empty `copyrightText` be interpreted?,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/858,spdx,spdx/spdx-spec,2023-07-29 11:41:51+00:00,How to practically use an external license?,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/86,spdx,spdx/spdx-spec,2018-06-06 14:05:42+00:00,Fix typo (resouce -> resource) in the SPDX 2.1 specification document,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/860,spdx,spdx/spdx-spec,2023-08-16 08:15:37+00:00,Clarification on the NONE and NOASSERTION keywords for relationships,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/866,spdx,spdx/spdx-spec,2023-10-19 12:29:05+00:00,SPDX 2.3 spec: NTIA's The Minimum Elements for an SBOM,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/868,spdx,spdx/spdx-spec,2023-11-02 08:30:52+00:00,ExternalReference ReferenceCategory: discrepancy between v2.2.2 JSON schema file and and docs,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/869,spdx,spdx/spdx-spec,2023-11-06 11:33:28+00:00,SPDX 2.2.2 external reference category schema.json on 2.2.2 tag does not match documentation,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/871,spdx,spdx/spdx-spec,2023-11-15 04:27:46+00:00,Relationships for NTIA Minimum Elements in per-RPM SBOMs,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/872,spdx,spdx/spdx-spec,2023-12-13 04:51:29+00:00,SPDX documentation not in sync with schema,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/873,spdx,spdx/spdx-spec,2024-01-09 20:51:30+00:00,"make it explicit that a license exception, alone, cannot be a valid license expression",Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/875,spdx,spdx/spdx-spec,2024-01-31 07:20:49+00:00,Correct way to represent repository location for a package in SBOM.,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/88,spdx,spdx/spdx-spec,2018-06-12 16:23:31+00:00,Fix typo (Annotations -> Annotation) in the SPDX 2.1 specification document ,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/89,spdx,spdx/spdx-spec,2018-06-12 17:23:00+00:00,Update references to GNU-family licenses in spec,Documentation
https://api.github.com/repos/spdx/spdx-spec/issues/90,spdx,spdx/spdx-spec,2018-06-28 10:23:46+00:00,`RelationshipComment` value should be free form text in the example,Documentation
https://api.github.com/repos/spdx/tools-java/issues/130,spdx,spdx/tools-java,2023-06-15 04:07:27+00:00,What Spdx Versions Does This Tools-Java  Support,Documentation
https://api.github.com/repos/spdx/tools-java/issues/23,spdx,spdx/tools-java,2021-08-16 11:36:15+00:00,CONTRIBUTING.md is missing,Documentation
https://api.github.com/repos/spdx/tools-java/issues/33,spdx,spdx/tools-java,2021-10-02 04:02:28+00:00,README.md convert example needs to be updated,Documentation
https://api.github.com/repos/spdx/tools-java/issues/65,spdx,spdx/tools-java,2022-09-09 12:02:09+00:00,Update README.md to account for new file names and structure,Documentation
https://api.github.com/repos/spdx/tools-python/issues/29,spdx,spdx/tools-python,2018-02-25 06:55:05+00:00,Readme points to old Github account of the primary author,Documentation
https://api.github.com/repos/spdx/tools-python/issues/31,spdx,spdx/tools-python,2018-02-26 07:03:01+00:00,Add Contributing.md for this project.,Documentation
https://api.github.com/repos/spdx/tools-python/issues/316,spdx,spdx/tools-python,2022-11-25 09:13:35+00:00,fix example scripts,Documentation
https://api.github.com/repos/spdx/tools-python/issues/335,spdx,spdx/tools-python,2022-11-30 16:56:24+00:00,Update TODOs in readme,Documentation
https://api.github.com/repos/spdx/tools-python/issues/391,spdx,spdx/tools-python,2022-12-29 09:57:13+00:00,Update README in refactor branch,Documentation
https://api.github.com/repos/spdx/tools-python/issues/428,spdx,spdx/tools-python,2023-01-17 12:49:11+00:00,write migration guideline from 0.7.0 to 0.8.0 (refactored model),Documentation
https://api.github.com/repos/spdx/tools-python/issues/468,spdx,spdx/tools-python,2023-02-09 10:35:11+00:00,Make CONTRIBUTING guideline more specifc,Documentation
https://api.github.com/repos/spdx/tools-python/issues/513,spdx,spdx/tools-python,2023-03-08 03:36:13+00:00,Cannot find the API to create and manipulate SPDX v2.3 documents.,Documentation
https://api.github.com/repos/spdx/tools-python/issues/58,spdx,spdx/tools-python,2018-03-26 16:08:56+00:00,there are some extra quotes which may confuse people,Documentation
https://api.github.com/repos/spdx/tools-python/issues/593,spdx,spdx/tools-python,2023-04-18 14:40:14+00:00,Example missing imports,Documentation
https://api.github.com/repos/spdx/tools-python/issues/681,spdx,spdx/tools-python,2023-06-01 00:30:42+00:00,Understanding how to serialize relationships,Documentation
https://api.github.com/repos/spdx/tools-python/issues/713,spdx,spdx/tools-python,2023-06-29 09:04:20+00:00,Auto-generate API docs,Documentation
https://api.github.com/repos/spdx/tools-python/issues/714,spdx,spdx/tools-python,2023-06-29 09:06:54+00:00,Prepare 0.8 RC,Documentation
https://api.github.com/repos/spdx/tools-python/issues/715,spdx,spdx/tools-python,2023-06-29 09:08:33+00:00,Write documentation on architecture of the project,Documentation
https://api.github.com/repos/spdx/tools-python/issues/735,spdx,spdx/tools-python,2023-07-20 20:53:37+00:00,Doubt regarding SPDX None value,Documentation
https://api.github.com/repos/spdx/tools-python/issues/741,spdx,spdx/tools-python,2023-07-26 14:34:41+00:00,List of possible errors returned from validation script,Documentation
https://api.github.com/repos/spdx/tools-python/issues/75,spdx,spdx/tools-python,2018-07-04 07:30:23+00:00,Incorrect info in docstring of method `set_pkg_cr_text`,Documentation
https://api.github.com/repos/spdx/tools-python/issues/776,spdx,spdx/tools-python,2023-11-30 02:29:35+00:00,Question of generation SBOM,Documentation
https://api.github.com/repos/spdx/tools/issues/140,spdx,spdx/tools,2018-01-03 00:45:06+00:00,LicenseRDFAGenerator still treating args[0] as a spreadsheet?,Documentation
https://api.github.com/repos/spdx/tools/issues/164,spdx,spdx/tools,2018-09-11 17:46:13+00:00,Add build status information to the README file,Documentation
https://api.github.com/repos/spdx/tools/issues/183,spdx,spdx/tools,2019-03-15 14:13:36+00:00,Add descriptions for different tools in README,Documentation
https://api.github.com/repos/spdx/tools/issues/217,spdx,spdx/tools,2020-01-30 06:47:32+00:00,SPDX Tools Documentation link is malformed,Documentation
https://api.github.com/repos/spdx/tools/issues/218,spdx,spdx/tools,2020-01-31 12:43:27+00:00,Documentation for java idiots needed,Documentation
https://api.github.com/repos/spdx/tools/issues/228,spdx,spdx/tools,2020-05-06 22:46:06+00:00,Include the link for SPDX Online Validation Tool somewhere in the README,Documentation
https://api.github.com/repos/spdx/tools/issues/231,spdx,spdx/tools,2020-06-01 08:12:08+00:00,Documentation link in README leads to 404,Documentation
https://api.github.com/repos/spdx/tools/issues/243,spdx,spdx/tools,2020-07-01 18:03:28+00:00,Add git-stripspace to contributing documentation,Documentation
https://api.github.com/repos/spdx/tools/issues/316,spdx,spdx/tools,2023-12-13 11:34:54+00:00,Ambiguity in SPDX documentation in relation b/w files and filesAnalyzed fields,Documentation
https://api.github.com/repos/spdx/yalm-python/issues/11,spdx,spdx/yalm-python,2020-09-10 17:15:46+00:00,List of issues to be fixed,Documentation
https://api.github.com/repos/spdx/yalm-python/issues/18,spdx,spdx/yalm-python,2022-01-02 19:09:09+00:00,Searching for a way to use yalm-python with pip-licenses,Documentation
https://api.github.com/repos/spdx/yalm-python/issues/20,spdx,spdx/yalm-python,2023-05-31 12:57:28+00:00,Document how to generate the resources,Documentation
https://api.github.com/repos/spdx/yalm-python/issues/21,spdx,spdx/yalm-python,2023-05-31 13:06:52+00:00,Document code properly,Documentation
https://api.github.com/repos/sw360/sw360portal/issues/821,spdx,sw360/sw360portal,2018-04-23 11:37:17+00:00,"Change links, descriptions because of the eclipse repository change",Documentation
https://api.github.com/repos/swinslow/cmake-spdx/issues/5,spdx,swinslow/cmake-spdx,2020-10-04 19:08:32+00:00,Update README and add writeup for SPDX building,Documentation
https://api.github.com/repos/swinslow/spdx-cookbook/issues/1,spdx,swinslow/spdx-cookbook,2019-12-06 20:49:17+00:00,Proposed Recipes,Documentation
https://api.github.com/repos/tern-tools/tern/issues/1019,spdx,tern-tools/tern,2021-07-18 16:31:36+00:00,To make the commit message part a bit more clear,Documentation
https://api.github.com/repos/tern-tools/tern/issues/1103,spdx,tern-tools/tern,2022-01-18 23:38:42+00:00,Add sample SBOM output to the GitHub repo,Documentation
https://api.github.com/repos/tern-tools/tern/issues/1164,spdx,tern-tools/tern,2022-05-11 16:59:10+00:00,Add Running tests instructions,Documentation
https://api.github.com/repos/tern-tools/tern/issues/353,cdx,tern-tools/tern,2019-06-28 13:26:32+00:00,/usr/bin/python3: No module named tern error in vagrant running in windows 10 Personal computer,Documentation
https://api.github.com/repos/tern-tools/tern/issues/403,spdx,tern-tools/tern,2019-08-24 16:14:46+00:00,Add doc to install tern in dev mode,Documentation
https://api.github.com/repos/tern-tools/tern/issues/532,spdx,tern-tools/tern,2020-02-10 14:27:46+00:00,Update documentation regarding to scancode,Documentation
https://api.github.com/repos/tern-tools/tern/issues/546,spdx,tern-tools/tern,2020-02-24 23:12:47+00:00,Fix scancode documentation,Documentation
https://api.github.com/repos/tern-tools/tern/issues/547,spdx,tern-tools/tern,2020-02-24 23:30:04+00:00,Update README documentation,Documentation
https://api.github.com/repos/tern-tools/tern/issues/762,spdx,tern-tools/tern,2020-07-09 07:20:32+00:00,How to view the html report in browser?,Documentation
https://api.github.com/repos/tern-tools/tern/issues/990,spdx,tern-tools/tern,2021-06-30 16:08:08+00:00,Add governance model information,Documentation
https://api.github.com/repos/thspinto/oss_inventory/issues/18,cdx,thspinto/oss_inventory,2023-04-07 01:48:57+00:00,`buffalo pop create -a` failing,Documentation
https://api.github.com/repos/whitesource-ps/ws-sbom-generator/issues/167,spdx,whitesource-ps/ws-sbom-generator,2023-02-17 20:52:50+00:00,SBOM Generator Docker Container Usage errata,Documentation
https://api.github.com/repos/CERTCC/SBOM/issues/16,spdx,CERTCC/SBOM,2022-08-26 19:55:21+00:00,Can SPDX be update to 2.3?,Feature Development and Enhancement
https://api.github.com/repos/CERTCC/SBOM/issues/2,spdx,CERTCC/SBOM,2020-06-26 18:15:35+00:00,Import Excel request from Thermofisher,Feature Development and Enhancement
https://api.github.com/repos/CERTCC/SBOM/issues/3,spdx,CERTCC/SBOM,2020-09-20 12:54:37+00:00,Import CycloneDx request from sFractal,Feature Development and Enhancement
https://api.github.com/repos/CERTCC/SBOM/issues/4,spdx,CERTCC/SBOM,2020-09-20 13:02:08+00:00,Add CycloneDx v1.2 JSON,Feature Development and Enhancement
https://api.github.com/repos/CERTCC/SBOM/issues/5,spdx,CERTCC/SBOM,2020-10-02 18:17:47+00:00,SWID tags for CycloneDX,Feature Development and Enhancement
https://api.github.com/repos/CycloneDX/bom-examples/issues/12,cdx,CycloneDX/bom-examples,2021-12-19 17:46:04+00:00,Add OBOM examples,Feature Development and Enhancement
https://api.github.com/repos/CycloneDX/bom-examples/issues/15,cdx,CycloneDX/bom-examples,2021-12-19 17:47:23+00:00,Add hybrid SBOM + SaaSBOM examples,Feature Development and Enhancement
https://api.github.com/repos/CycloneDX/bom-examples/issues/16,cdx,CycloneDX/bom-examples,2021-12-19 17:47:43+00:00,Add BOV examples,Feature Development and Enhancement
https://api.github.com/repos/CycloneDX/bom-examples/issues/5,cdx,CycloneDX/bom-examples,2020-11-04 15:23:01+00:00,SBOM for 2 different versions of (say) Dropwizard,Feature Development and Enhancement
https://api.github.com/repos/CycloneDX/cdxgen/issues/10,cdx,CycloneDX/cdxgen,2020-06-23 22:12:36+00:00,Php composer support,Feature Development and Enhancement
https://api.github.com/repos/CycloneDX/cdxgen/issues/100,cdx,CycloneDX/cdxgen,2022-01-12 11:46:35+00:00,Support for terraform modules,Feature Development and Enhancement
https://api.github.com/repos/CycloneDX/cdxgen/issues/101,cdx,CycloneDX/cdxgen,2022-01-18 13:59:33+00:00,package-lock.json Developer Dependencies in SBOM,Feature Development and Enhancement
https://api.github.com/repos/CycloneDX/cdxgen/issues/103,cdx,CycloneDX/cdxgen,2022-01-19 10:46:07+00:00,PHP composer faster lockfile generation,Feature Development and Enhancement
